episode,episode_reward,episode_len,epsilon,loss
415,0.5,3,0.9868266666666727,1.347522497177124
416,-2.0,7,0.9867950000000061,1.5247155725955963
417,0.5,3,0.9867633333333394,0.8065763711929321
418,1.0,6,0.9867316666666728,1.438419779141744
419,-4.0,6,0.9867000000000061,1.5558923085530598
420,-0.5,3,0.9866683333333395,1.6311882138252258
421,-1.0,6,0.9866366666666728,1.8824417193730671
422,-4.0,7,0.9866050000000062,1.9903500874837239
423,-3.0,6,0.9865733333333395,1.0094611446062725
424,-0.5,3,0.9865416666666729,1.1376486420631409
425,-1.0,4,0.9865100000000062,0.9035980105400085
426,0.5,3,0.9864783333333396,1.671001672744751
427,-0.5,3,0.9864466666666729,2.484683096408844
428,-3.0,7,0.9864150000000063,1.3744622617959976
429,0.5,3,0.9863833333333396,1.2687451839447021
430,-0.5,3,0.986351666666673,1.4917773604393005
431,1.0,6,0.9863200000000063,2.697392384211222
432,0.5,3,0.9862883333333397,0.43223512172698975
433,0.5,3,0.986256666666673,2.7749924659729004
434,-0.5,3,0.9862250000000063,1.3047527074813843
435,2.0,6,0.9861933333333397,0.9812811414400736
436,0.5,3,0.986161666666673,1.2643985748291016
437,-6.0,7,0.9861300000000064,2.8142759799957275
438,-1.0,4,0.9860983333333397,0.7763961851596832
439,-4.0,7,0.9860666666666731,2.766348918279012
440,-7.0,8,0.9860350000000064,1.4570188522338867
441,-1.0,5,0.9860033333333398,1.4362397293249767
442,-1.0,5,0.9859716666666731,1.7561484177907307
443,-0.5,3,0.9859400000000065,2.1779010593891144
444,-1.0,4,0.9859083333333398,1.4859327673912048
445,0.5,3,0.9858766666666732,2.0989513397216797
446,-5.0,7,0.9858450000000065,1.609980583190918
447,-6.0,7,0.9858133333333399,2.461244742075602
448,-3.0,7,0.9857816666666732,1.68867427110672
449,0.5,3,0.9857500000000066,1.9174683094024658
450,-2.0,6,0.9857183333333399,2.1193705399831138
451,0.0,7,0.9856866666666733,1.902222752571106
452,0.5,3,0.9856550000000066,4.362180233001709
453,-0.5,3,0.98562333333334,1.3182689547538757
454,0.5,3,0.9855916666666733,2.089099168777466
455,-4.0,7,0.9855600000000067,1.9336209297180176
456,0.0,6,0.98552833333334,0.6290650367736816
457,-0.5,3,0.9854966666666733,1.624376356601715
458,-6.0,7,0.9854650000000067,1.6038286685943604
459,-0.5,3,0.98543333333334,1.6278371214866638
460,0.5,3,0.9854016666666734,1.4442861080169678
461,-0.5,3,0.9853700000000067,1.4273003935813904
462,1.0,4,0.9853383333333401,1.1079298853874207
463,0.5,3,0.9853066666666734,0.6524292230606079
464,-1.0,4,0.9852750000000068,1.3410239815711975
465,-1.0,6,0.9852433333333401,1.4682387312253316
466,0.5,3,0.9852116666666735,0.6358752846717834
467,0.5,3,0.9851800000000068,2.8758859634399414
468,-5.0,7,0.9851483333333402,1.5284206867218018
469,0.5,3,0.9851166666666735,0.8703479766845703
470,-3.0,7,0.9850850000000069,2.2231656312942505
471,-1.0,5,0.9850533333333402,2.1483612656593323
472,-3.0,6,0.9850216666666736,1.3059312105178833
473,-2.0,7,0.9849900000000069,1.775513728459676
474,-1.0,6,0.9849583333333403,1.5110957622528076
475,-1.0,6,0.9849266666666736,2.639020880063375
476,-3.0,7,0.984895000000007,1.4678099552790325
477,4.0,6,0.9848633333333403,1.467140555381775
478,-0.5,3,0.9848316666666737,1.8939857482910156
479,-4.0,6,0.984800000000007,1.190962791442871
480,0.5,3,0.9847683333333404,2.3408946990966797
481,-2.0,6,0.9847366666666737,0.8054047624270121
482,-6.0,7,0.984705000000007,1.9117680788040161
483,0.5,3,0.9846733333333404,2.591714859008789
484,1.0,4,0.9846416666666737,3.696012854576111
485,0.5,3,0.9846100000000071,2.6530356407165527
486,-3.0,6,0.9845783333333404,1.9779030879338582
