episode,episode_reward,episode_len,epsilon,loss
403,-0.5,3,0.9968016666666681,0.07382453233003616
404,-2.0,6,0.9967937500000015,0.08228771388530731
405,-0.5,3,0.9967858333333348,0.04225535814960798
406,0.5,3,0.9967779166666682,0.07339237630367279
407,-0.5,3,0.9967700000000015,0.06639865785837173
408,0.5,3,0.9967620833333348,0.0863845447699229
409,0.5,3,0.9967541666666682,0.10973197718461354
410,-1.0,4,0.9967462500000015,0.06756686046719551
411,1.0,4,0.9967383333333348,0.050511401146650314
412,-0.5,3,0.9967304166666682,0.077972116569678
413,0.5,3,0.9967225000000015,0.08303615326682727
414,-1.0,6,0.9967145833333348,0.07402811447779338
415,0.5,3,0.9967066666666682,0.09328375260035197
416,-4.0,9,0.9966987500000015,0.06829234088460605
417,0.5,3,0.9966908333333349,0.066660741964976
418,-2.0,5,0.9966829166666682,0.07415008023381234
419,0.5,3,0.9966750000000015,0.10829465587933858
420,-0.5,3,0.9966670833333349,0.0919472003976504
421,-0.5,3,0.9966591666666682,0.07593405991792679
422,-3.0,6,0.9966512500000015,0.07815838977694511
423,-1.0,4,0.9966433333333349,0.06527054077014327
424,-1.0,5,0.9966354166666682,0.09380675926804542
425,-3.0,6,0.9966275000000016,0.07211095963915189
426,-3.0,6,0.9966195833333349,0.11414410903428991
427,-1.0,5,0.9966116666666682,0.18806806057691575
428,-0.5,3,0.9966037500000016,0.13785572970906892
429,3.0,6,0.9965958333333349,0.15388267611463866
430,-0.5,3,0.9965879166666682,0.12675936768452326
431,-3.0,7,0.9965800000000016,0.22049003945929663
432,3.0,6,0.9965720833333349,0.15478711699446043
433,-1.0,6,0.9965641666666682,0.25472868730624515
434,1.0,6,0.9965562500000016,0.12773476944615444
435,-0.5,3,0.9965483333333349,0.1842969556649526
436,-1.0,4,0.9965404166666683,0.18684329092502594
437,-1.0,4,0.9965325000000016,0.1450035236775875
438,-2.0,6,0.9965245833333349,0.15536591907342276
439,0.5,3,0.9965166666666683,0.22740256786346436
440,1.0,4,0.9965087500000016,0.1427120827138424
441,-2.0,5,0.996500833333335,0.13919741213321685
442,-0.5,3,0.9964929166666683,0.10370587060848872
443,1.0,4,0.9964850000000016,0.14596959576010704
444,1.0,6,0.996477083333335,0.16082936773697534
445,3.0,7,0.9964691666666683,0.21450388857296535
446,-6.0,8,0.9964612500000016,0.19558651559054852
447,-4.0,7,0.996453333333335,0.1742909231356212
448,2.0,5,0.9964454166666683,0.16581905782222747
449,-1.0,4,0.9964375000000016,0.18413538858294487
450,-2.0,6,0.996429583333335,0.12808752432465553
451,-1.0,4,0.9964216666666683,0.13154386915266514
452,0.5,3,0.9964137500000017,0.10319195749859016
453,-1.0,5,0.996405833333335,0.14897735565900802
454,0.5,3,0.9963979166666683,0.20733833809693655
455,-2.0,6,0.9963900000000017,0.19218089431524277
456,2.0,6,0.996382083333335,0.15829406678676605
457,-1.0,5,0.9963741666666683,0.1028990052640438
458,0.5,3,0.9963662500000017,0.1221252183119456
459,1.0,4,0.996358333333335,0.11687170714139938
460,-1.0,4,0.9963504166666683,0.14044358022511005
461,-2.0,5,0.9963425000000017,0.08901935443282127
462,1.0,4,0.996334583333335,0.19006522744894028
463,0.5,3,0.9963266666666684,0.1659864361087481
464,0.5,3,0.9963187500000017,0.17538881798585257
465,3.0,7,0.996310833333335,0.1763868789587702
466,-1.0,4,0.9963029166666684,0.18228056281805038
467,0.5,3,0.9962950000000017,0.1753923719127973
468,1.0,4,0.996287083333335,0.20133612491190434
469,0.5,3,0.9962791666666684,0.14609182129303613
470,-2.0,6,0.9962712500000017,0.17809454848368964
