episode,episode_reward,episode_len,epsilon,loss
254,0.5,3,0.9919250000000037,0.9883369207382202
255,-1.0,4,0.9918933333333371,1.4844533503055573
256,-1.0,4,0.9918616666666704,0.6918247938156128
257,-0.5,3,0.9918300000000038,1.1927558183670044
258,-7.0,8,0.9917983333333371,0.2972356826066971
259,-1.0,4,0.9917666666666705,0.4765021800994873
260,-0.5,3,0.9917350000000038,1.027413785457611
261,-3.0,6,0.9917033333333372,1.6732069253921509
262,0.5,3,0.9916716666666705,1.4061936140060425
263,-5.0,8,0.9916400000000039,0.8885835036635399
264,1.0,6,0.9916083333333372,1.562378744284312
265,-0.5,3,0.9915766666666705,1.975854754447937
266,1.0,4,0.9915450000000039,1.2564425468444824
267,-1.0,4,0.9915133333333372,1.497605949640274
268,-1.0,5,0.9914816666666706,1.4136491219202678
269,-0.5,3,0.9914500000000039,0.7619112432003021
270,1.0,4,0.9914183333333373,0.47888150811195374
271,-1.0,6,0.9913866666666706,0.5785964528719584
272,3.0,6,0.991355000000004,0.8983085950215658
273,0.5,3,0.9913233333333373,0.6965703964233398
274,-2.0,6,0.9912916666666707,0.7071987191836039
275,-4.0,7,0.991260000000004,0.7979548200964928
276,-3.0,6,0.9912283333333374,0.683826724688212
277,0.5,3,0.9911966666666707,0.4598531126976013
278,-2.0,5,0.9911650000000041,1.891190528869629
279,0.5,3,0.9911333333333374,0.7816927433013916
280,0.5,3,0.9911016666666708,2.1505379676818848
281,-0.5,3,0.9910700000000041,1.4055666625499725
282,1.0,6,0.9910383333333375,0.7430842121442159
283,0.5,3,0.9910066666666708,0.719631016254425
284,-3.0,6,0.9909750000000042,0.6317234436670939
285,1.0,6,0.9909433333333375,0.7080705364545187
286,0.0,8,0.9909116666666709,0.9444353468716145
287,-7.0,9,0.9908800000000042,1.3014197945594788
288,0.0,7,0.9908483333333375,0.5980005462964376
289,-2.0,5,0.9908166666666709,0.764137883981069
290,0.5,3,0.9907850000000042,0.5921081304550171
291,1.0,4,0.9907533333333376,0.9857248365879059
292,-1.0,5,0.9907216666666709,1.5178222854932149
293,2.0,6,0.9906900000000043,0.7730506062507629
294,-5.0,7,0.9906583333333376,1.1421862691640854
295,4.0,7,0.990626666666671,0.990078071753184
296,-1.0,5,0.9905950000000043,1.3425447742144268
297,0.5,3,0.9905633333333377,1.9787087440490723
298,0.5,3,0.990531666666671,0.7790721654891968
299,7.0,8,0.9905000000000044,1.2515664398670197
300,-0.5,3,0.9904683333333377,1.2819741070270538
301,-0.5,3,0.9904366666666711,1.7206796705722809
302,-0.5,3,0.9904050000000044,1.17415189743042
303,0.5,3,0.9903733333333378,1.1524546146392822
304,4.0,7,0.9903416666666711,1.2395533919334412
305,0.5,3,0.9903100000000045,1.3553205728530884
306,0.5,3,0.9902783333333378,1.9792348146438599
307,1.0,4,0.9902466666666712,1.5802603960037231
308,-2.0,5,0.9902150000000045,1.506398340066274
309,-0.5,3,0.9901833333333379,1.2630401253700256
310,1.0,6,0.9901516666666712,1.5505999326705933
311,-0.5,3,0.9901200000000046,0.8764761090278625
312,0.5,3,0.9900883333333379,0.9542906880378723
313,-1.0,4,0.9900566666666712,1.5945649147033691
314,-1.0,6,0.9900250000000046,0.8747720122337341
315,-1.0,5,0.9899933333333379,1.1628100872039795
316,-3.0,9,0.9899616666666713,1.0081531405448914
317,0.5,3,0.9899300000000046,0.5700462460517883
318,-5.0,8,0.989898333333338,1.3459352552890778
319,-3.0,6,0.9898666666666713,0.9028331637382507
320,1.0,4,0.9898350000000047,0.9123013019561768
321,-3.0,7,0.989803333333338,1.0985097289085388
322,-1.0,4,0.9897716666666714,1.0554335713386536
323,-1.0,4,0.9897400000000047,1.1581221222877502
324,-4.0,6,0.9897083333333381,0.868273138999939
325,-7.0,9,0.9896766666666714,1.3206026554107666
326,0.0,7,0.9896450000000048,0.6928306221961975
327,0.5,3,0.9896133333333381,1.0086299180984497
328,-1.0,4,0.9895816666666715,1.4457966089248657
329,-1.0,5,0.9895500000000048,1.5320825179417927
330,-2.0,6,0.9895183333333382,0.9973395268122355
331,-1.0,6,0.9894866666666715,1.012057900428772
332,0.5,3,0.9894550000000049,0.5915041565895081
333,-0.5,3,0.9894233333333382,2.087423324584961
334,0.5,3,0.9893916666666716,0.5907084345817566
335,-7.0,9,0.9893600000000049,1.5243586540222167
336,4.0,6,0.9893283333333383,1.3906203905741374
337,-0.5,3,0.9892966666666716,0.8062588274478912
338,-3.0,7,0.989265000000005,1.3394617289304733
339,-2.0,5,0.9892333333333383,1.2934454282124836
340,-2.0,6,0.9892016666666716,1.3969610929489136
341,4.0,6,0.989170000000005,1.063594102859497
342,-0.5,3,0.9891383333333383,4.28373646736145
343,0.5,3,0.9891066666666717,1.175199031829834
344,-3.0,7,0.989075000000005,1.8756929636001587
345,0.5,3,0.9890433333333384,1.3486824035644531
346,1.0,6,0.9890116666666717,1.6205912431081135
347,-1.0,4,0.9889800000000051,1.4869202375411987
348,-1.0,4,0.9889483333333384,2.9230061769485474
349,-5.0,8,0.9889166666666718,3.0029371082782745
350,-2.0,6,0.9888850000000051,2.2648362716039023
351,-1.0,4,0.9888533333333385,1.0762528777122498
352,-1.0,4,0.9888216666666718,1.1048665046691895
353,-1.0,6,0.9887900000000052,2.379135847091675
354,-4.0,7,0.9887583333333385,1.5095627705256145
355,1.0,6,0.9887266666666719,1.9276081720987956
356,0.5,3,0.9886950000000052,0.44869983196258545
357,-4.0,6,0.9886633333333386,1.7489461302757263
358,-1.0,4,0.9886316666666719,1.8253697752952576
359,5.0,8,0.9886000000000053,1.5753779113292694
360,-4.0,6,0.9885683333333386,1.6447617212931316
361,-0.5,3,0.988536666666672,0.9975088536739349
362,-0.5,3,0.9885050000000053,1.7658438682556152
363,-1.0,6,0.9884733333333386,2.0727063020070395
364,-3.0,6,0.988441666666672,1.543647329012553
365,-2.0,6,0.9884100000000053,1.6991860071818035
366,1.0,6,0.9883783333333387,2.015999992688497
367,-0.5,3,0.988346666666672,1.9128146171569824
368,1.0,4,0.9883150000000054,2.3233988285064697
369,5.0,7,0.9882833333333387,1.1766031235456467
370,-0.5,3,0.9882516666666721,1.8645681142807007
371,0.5,3,0.9882200000000054,2.4947562217712402
372,1.0,4,0.9881883333333388,2.417936682701111
373,0.5,3,0.9881566666666721,0.8939332962036133
374,-1.0,4,0.9881250000000055,1.9777401685714722
375,-0.5,3,0.9880933333333388,1.7651305198669434
376,-5.0,9,0.9880616666666722,1.0828202724456788
