episode,frames,episode_reward,episode_len,epsilon,loss,success
380,36206,0,100,0.8089127777777778,0.0014185103622730822,0
381,36306,0,100,0.808385,0.001996429517166689,0
382,36406,0,100,0.8078572222222222,0.001480441999156028,0
383,36506,0,100,0.8073294444444444,0.0012912156390666495,0
384,36525,0.829,19,0.8072291666666667,0.0021583933894841097,1
385,36625,0,100,0.8067013888888889,0.0013763336268311833,0
386,36678,0.5229999999999999,53,0.8064216666666667,0.0014947969460956541,1
387,36778,0,100,0.8058938888888889,0.0017090077626926358,0
388,36878,0,100,0.8053661111111111,0.0012466340283572208,0
389,36977,0.10899999999999999,99,0.8048436111111111,0.0013278627143749459,1
390,37077,0,100,0.8043158333333333,0.001626557066629175,0
391,37177,0,100,0.8037880555555555,0.0013887519465060904,0
392,37277,0,100,0.8032602777777778,0.0013079659795039334,0
393,37377,0,100,0.8027325000000001,0.0014053012372460217,0
394,37477,0,100,0.8022047222222222,0.0021331670010113156,0
395,37577,0,100,0.8016769444444445,0.0018590368988225237,0
396,37598,0.8109999999999999,21,0.8015661111111111,0.0013670898070337163,1
397,37698,0,100,0.8010383333333333,0.0013988093970692715,0
398,37798,0,100,0.8005105555555556,0.001268866958853323,0
399,37898,0,100,0.7999827777777778,0.0008452708307595458,0
400,37998,0,100,0.799455,0.0013164242620405276,0
401,38098,0,100,0.7989272222222222,0.0018395090222475118,0
402,38198,0,100,0.7983994444444444,0.0013260163785889746,0
403,38298,0,100,0.7978716666666666,0.0016113692687940784,0
404,38398,0,100,0.7973438888888889,0.001366342279361561,0
405,38498,0,100,0.7968161111111112,0.0015529408128350042,0
406,38598,0,100,0.7962883333333334,0.0014844777854159474,0
407,38698,0,100,0.7957605555555556,0.0012949776416644454,0
408,38798,0,100,0.7952327777777778,0.0015543411555700003,0
409,38898,0,100,0.794705,0.0012034854052762967,0
410,38998,0,100,0.7941772222222222,0.001847465793543961,0
411,39098,0,100,0.7936494444444444,0.0019453236734261737,0
412,39198,0,100,0.7931216666666667,0.0015902693700627424,0
413,39298,0,100,0.7925938888888889,0.0013194583501899616,0
414,39398,0,100,0.7920661111111111,0.00183939014445059,0
415,39498,0,100,0.7915383333333333,0.0014078857583808713,0
416,39598,0,100,0.7910105555555556,0.0013951634720433504,0
417,39698,0,100,0.7904827777777778,0.001397155594022479,0
418,39798,0,100,0.789955,0.0014749502108315938,0
419,39898,0,100,0.7894272222222223,0.0014690537826390936,0
420,39998,0,100,0.7888994444444445,0.0018863283336395399,0
421,40098,0,100,0.7883716666666667,0.0016047584291663953,0
422,40198,0,100,0.7878438888888889,0.0011530887760454788,0
423,40298,0,100,0.7873161111111111,0.0017391536213108337,0
424,40398,0,100,0.7867883333333333,0.0015414629617589526,0
425,40498,0,100,0.7862605555555555,0.0011364532361039892,0
426,40598,0,100,0.7857327777777778,0.0015244973302469588,0
427,40698,0,100,0.785205,0.0015981647839362267,0
428,40798,0,100,0.7846772222222222,0.0013848065650381614,0
429,40898,0,100,0.7841494444444445,0.001123821226792643,0
430,40998,0,100,0.7836216666666667,0.0015793666534591466,0
431,41098,0,100,0.7830938888888889,0.0019349380137282423,0
432,41198,0,100,0.7825661111111111,0.0011844892322551458,0
433,41298,0,100,0.7820383333333334,0.0016149355794186704,0
434,41398,0,100,0.7815105555555556,0.0012811648129718379,0
435,41498,0,100,0.7809827777777778,0.0014741730043897406,0
436,41572,0.33399999999999996,74,0.7805922222222222,0.0014034552343120496,1
437,41672,0,100,0.7800644444444444,0.0012239612761186435,0
438,41772,0,100,0.7795366666666667,0.0013209410854324232,0
439,41872,0,100,0.7790088888888889,0.001851254297362175,0
440,41972,0,100,0.7784811111111112,0.0012373412781744265,0
441,42072,0,100,0.7779533333333333,0.0015307899244362488,0
442,42172,0,100,0.7774255555555556,0.0019025283446535467,0
443,42272,0,100,0.7768977777777778,0.0012141135195270181,0
444,42372,0,100,0.77637,0.0017113872867776081,0
445,42472,0,100,0.7758422222222222,0.0012825643867836335,0
446,42492,0.82,20,0.7757366666666666,0.002268450433621183,1
447,42592,0,100,0.7752088888888888,0.0013225479386164806,0
448,42692,0,100,0.7746811111111112,0.0018026174580154475,0
449,42792,0,100,0.7741533333333334,0.0017076298155006952,0
450,42892,0,100,0.7736255555555556,0.0009682405123021454,0
451,42992,0,100,0.7730977777777778,0.0014205995692464057,0
452,43092,0,100,0.77257,0.0013935416558524595,0
453,43192,0,100,0.7720422222222222,0.002424302650324535,0
454,43292,0,100,0.7715144444444444,0.001816135398694314,0
455,43392,0,100,0.7709866666666667,0.0017456607008352876,0
456,43492,0,100,0.7704588888888889,0.0013297523825895041,0
457,43592,0,100,0.7699311111111111,0.002032568620343227,0
458,43692,0,100,0.7694033333333333,0.0015571423229994252,0
459,43792,0,100,0.7688755555555555,0.0016036538942717016,0
460,43892,0,100,0.7683477777777777,0.0012358074853545985,0
461,43992,0,100,0.76782,0.0013162096819723957,0
462,44024,0.712,32,0.7676511111111111,0.0026982390745615703,1
463,44081,0.487,57,0.7673502777777778,0.002435526369433654,1
464,44181,0,100,0.7668225,0.0012980947198229843,0
