episode,episode_reward,episode_len,epsilon,loss
542,1.0,4,0.995701250000002,0.21849484369158745
543,1.0,4,0.9956933333333353,0.1095188818871975
544,3.0,8,0.9956854166666687,0.15583281964063644
545,2.0,6,0.995677500000002,0.1430258390804132
546,-0.5,3,0.9956695833333353,0.14174726977944374
547,3.0,7,0.9956616666666687,0.12480977071183068
548,-1.0,4,0.995653750000002,0.6837987340986729
549,-3.0,6,0.9956458333333353,0.4075204022228718
550,-1.0,4,0.9956379166666687,0.5181194804608822
551,3.0,6,0.995630000000002,0.23900498946507773
552,-3.0,7,0.9956220833333354,0.3422316664031574
553,-3.0,7,0.9956141666666687,0.2642204740217754
554,0.5,3,0.995606250000002,0.28958555062611896
555,-1.0,5,0.9955983333333354,0.21762414425611495
556,5.0,8,0.9955904166666687,0.20733946934342384
557,2.0,5,0.995582500000002,0.16476216316223144
558,2.0,7,0.9955745833333354,0.14420203013079508
559,1.0,4,0.9955666666666687,0.1588774211704731
560,0.5,3,0.995558750000002,0.18700789908568063
561,0.0,6,0.9955508333333354,0.1645908628900846
562,0.5,3,0.9955429166666687,0.08812709897756577
563,0.5,3,0.9955350000000021,0.07673350969950359
564,2.0,5,0.9955270833333354,0.12282380983233451
565,0.5,3,0.9955191666666687,0.09250086049238841
566,-0.5,3,0.9955112500000021,0.1342016781369845
567,-0.5,3,0.9955033333333354,0.14344845215479532
568,2.0,5,0.9954954166666687,0.12754791229963303
569,5.0,9,0.9954875000000021,0.13957319367263052
570,3.0,8,0.9954795833333354,0.13174315262585878
571,1.0,4,0.9954716666666688,0.19136401265859604
572,-0.5,3,0.9954637500000021,0.18122160931428274
573,0.5,3,0.9954558333333354,0.14049189041058222
574,-0.5,3,0.9954479166666688,0.16020510097344717
575,-3.0,7,0.9954400000000021,0.1474020704627037
576,-0.5,3,0.9954320833333354,0.16264996429284415
577,0.0,8,0.9954241666666688,0.12064989330247045
578,-5.0,7,0.9954162500000021,0.22822661804301397
579,-1.0,4,0.9954083333333354,0.29193341359496117
580,5.0,9,0.9954004166666688,0.20167484134435654
581,-2.0,6,0.9953925000000021,0.21056599666674933
582,3.0,7,0.9953845833333355,0.1897158282143729
583,-2.0,5,0.9953766666666688,0.2330737143754959
584,0.5,3,0.9953687500000021,0.16610811154047647
585,-1.0,4,0.9953608333333355,0.20765457674860954
586,2.0,6,0.9953529166666688,0.2093606119354566
587,1.0,4,0.9953450000000021,0.14882838167250156
588,1.0,4,0.9953370833333355,0.17799773253500462
589,0.5,3,0.9953291666666688,0.1859858309229215
590,-2.0,8,0.9953212500000022,0.20668427366763353
591,0.5,3,0.9953133333333355,0.12703199684619904
592,-1.0,4,0.9953054166666688,0.2263224795460701
593,2.0,5,0.9952975000000022,0.2127451628446579
594,-1.0,4,0.9952895833333355,0.1560975369066
595,-2.0,6,0.9952816666666688,0.19234232604503632
596,1.0,4,0.9952737500000022,0.19562307372689247
597,-0.5,3,0.9952658333333355,0.14690328389406204
598,-0.5,3,0.9952579166666689,0.26574615637461346
599,-0.5,3,0.9952500000000022,0.16255398591359457
600,-2.0,6,0.9952420833333355,0.1930668205022812
601,3.0,6,0.9952341666666689,0.21811901529630026
602,-5.0,9,0.9952262500000022,0.18091980699035856
603,2.0,5,0.9952183333333355,0.18611814975738525
604,1.0,4,0.9952104166666689,0.19494228065013885
605,0.5,3,0.9952025000000022,0.20158197482426962
606,0.5,3,0.9951945833333355,0.21292474120855331
607,3.0,7,0.9951866666666689,0.23580826818943024
608,-1.0,4,0.9951787500000022,0.18462363258004189
609,2.0,5,0.9951708333333356,0.16901230588555335
610,3.0,7,0.9951629166666689,0.2014239462358611
611,-4.0,8,0.9951550000000022,0.2135120127350092
612,1.0,5,0.9951470833333356,0.27529445886611936
613,-0.5,3,0.9951391666666689,0.3227049758036931
614,1.0,5,0.9951312500000022,0.2139142408967018
